run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl_intermedia.properties;575346467;stagnation;36066;182;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_001
2;config/instance_nfl_intermedia.properties;690022610;stagnation;4430;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_002
3;config/instance_nfl_intermedia.properties;1424257266;stagnation;4565;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_003
4;config/instance_nfl_intermedia.properties;760871889;stagnation;4792;105;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_004
5;config/instance_nfl_intermedia.properties;890474447;stagnation;5038;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_005
6;config/instance_nfl_intermedia.properties;1455500169;stagnation;4265;102;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_006
7;config/instance_nfl_intermedia.properties;212517704;stagnation;3812;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_007
8;config/instance_nfl_intermedia.properties;934060570;stagnation;4560;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_008
9;config/instance_nfl_intermedia.properties;1124114628;stagnation;26134;148;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_009
10;config/instance_nfl_intermedia.properties;765843637;stagnation;5222;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_010
11;config/instance_nfl_intermedia.properties;1502474994;stagnation;21421;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_011
12;config/instance_nfl_intermedia.properties;1349829717;stagnation;5368;112;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_012
13;config/instance_nfl_intermedia.properties;1493661747;stagnation;4821;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_013
14;config/instance_nfl_intermedia.properties;734959693;stagnation;10826;112;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_014
15;config/instance_nfl_intermedia.properties;891998443;stagnation;42910;250;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_015
16;config/instance_nfl_intermedia.properties;1660981312;stagnation;5869;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_016
17;config/instance_nfl_intermedia.properties;1830451251;stagnation;23307;118;1000;9;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_017
18;config/instance_nfl_intermedia.properties;1233644345;stagnation;4758;109;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_018
19;config/instance_nfl_intermedia.properties;1063465592;stagnation;4092;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_019
20;config/instance_nfl_intermedia.properties;606122930;stagnation;5058;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_020
21;config/instance_nfl_intermedia.properties;835500794;stagnation;16880;178;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_021
22;config/instance_nfl_intermedia.properties;1001915945;stagnation;11587;132;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_022
23;config/instance_nfl_intermedia.properties;735627957;stagnation;5256;108;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_023
24;config/instance_nfl_intermedia.properties;495675644;stagnation;5634;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_024
25;config/instance_nfl_intermedia.properties;550785070;stagnation;3574;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_025
26;config/instance_nfl_intermedia.properties;1498800289;stagnation;5441;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_026
27;config/instance_nfl_intermedia.properties;937933140;stagnation;5103;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_027
28;config/instance_nfl_intermedia.properties;1270431010;stagnation;5448;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_028
29;config/instance_nfl_intermedia.properties;484442342;stagnation;5263;105;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_029
30;config/instance_nfl_intermedia.properties;1709348956;stagnation;11862;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p7_mut0p1\corrida_030
