run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl_intermedia.properties;575346467;stagnation;4150;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p6_mut0p001\corrida_001
2;config/instance_nfl_intermedia.properties;690022610;stagnation;4708;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p6_mut0p001\corrida_002
3;config/instance_nfl_intermedia.properties;1424257266;stagnation;3553;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p6_mut0p001\corrida_003
4;config/instance_nfl_intermedia.properties;760871889;stagnation;4761;104;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p6_mut0p001\corrida_004
5;config/instance_nfl_intermedia.properties;890474447;stagnation;4023;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p6_mut0p001\corrida_005
6;config/instance_nfl_intermedia.properties;1455500169;stagnation;31152;182;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p6_mut0p001\corrida_006
7;config/instance_nfl_intermedia.properties;212517704;stagnation;4023;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p6_mut0p001\corrida_007
8;config/instance_nfl_intermedia.properties;934060570;stagnation;3678;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p6_mut0p001\corrida_008
9;config/instance_nfl_intermedia.properties;1124114628;stagnation;7797;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p6_mut0p001\corrida_009
10;config/instance_nfl_intermedia.properties;765843637;stagnation;3589;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p6_mut0p001\corrida_010
11;config/instance_nfl_intermedia.properties;1502474994;stagnation;47099;242;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p6_mut0p001\corrida_011
12;config/instance_nfl_intermedia.properties;1349829717;stagnation;38332;202;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p6_mut0p001\corrida_012
13;config/instance_nfl_intermedia.properties;1493661747;stagnation;4024;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p6_mut0p001\corrida_013
14;config/instance_nfl_intermedia.properties;734959693;stagnation;55610;275;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p6_mut0p001\corrida_014
15;config/instance_nfl_intermedia.properties;891998443;stagnation;37462;218;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p6_mut0p001\corrida_015
16;config/instance_nfl_intermedia.properties;1660981312;stagnation;35259;206;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p6_mut0p001\corrida_016
17;config/instance_nfl_intermedia.properties;1830451251;stagnation;6604;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p6_mut0p001\corrida_017
18;config/instance_nfl_intermedia.properties;1233644345;stagnation;36571;184;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p6_mut0p001\corrida_018
