run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl.properties;575346467;stagnation;4517;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_001
2;config/instance_nfl.properties;690022610;stagnation;32862;100;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_002
3;config/instance_nfl.properties;1424257266;stagnation;17122;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_003
4;config/instance_nfl.properties;760871889;stagnation;49814;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_004
5;config/instance_nfl.properties;890474447;stagnation;11581;113;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_005
6;config/instance_nfl.properties;1455500169;stagnation;5893;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_006
7;config/instance_nfl.properties;212517704;stagnation;8609;106;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_007
8;config/instance_nfl.properties;934060570;stagnation;30590;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_008
9;config/instance_nfl.properties;1124114628;stagnation;22073;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_009
10;config/instance_nfl.properties;765843637;stagnation;12647;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_010
11;config/instance_nfl.properties;1502474994;stagnation;29806;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_011
12;config/instance_nfl.properties;1349829717;stagnation;12421;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_012
13;config/instance_nfl.properties;1493661747;stagnation;6897;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_013
14;config/instance_nfl.properties;734959693;stagnation;35534;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_014
15;config/instance_nfl.properties;891998443;stagnation;8385;107;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_015
16;config/instance_nfl.properties;1660981312;stagnation;52474;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_016
17;config/instance_nfl.properties;1830451251;stagnation;6231;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_017
18;config/instance_nfl.properties;1233644345;stagnation;49854;155;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_018
19;config/instance_nfl.properties;1063465592;stagnation;10525;113;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_019
20;config/instance_nfl.properties;606122930;stagnation;36204;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_020
21;config/instance_nfl.properties;835500794;stagnation;16715;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_021
22;config/instance_nfl.properties;1001915945;stagnation;54757;102;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_022
23;config/instance_nfl.properties;735627957;stagnation;22733;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_023
24;config/instance_nfl.properties;495675644;stagnation;32161;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_024
25;config/instance_nfl.properties;550785070;stagnation;29619;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_025
26;config/instance_nfl.properties;1498800289;stagnation;43384;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_026
27;config/instance_nfl.properties;937933140;stagnation;25848;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_027
28;config/instance_nfl.properties;1270431010;stagnation;20599;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_028
29;config/instance_nfl.properties;484442342;stagnation;18580;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_029
30;config/instance_nfl.properties;1709348956;stagnation;29359;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p01\corrida_030
