run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
17;config/instance_nfl_reducido.properties;1830451251;stagnation;41284;236;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p7_mut0p001\corrida_017
18;config/instance_nfl_reducido.properties;1233644345;stagnation;81203;296;1000;10;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p7_mut0p001\corrida_018
19;config/instance_nfl_reducido.properties;1063465592;stagnation;62603;295;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p7_mut0p001\corrida_019
20;config/instance_nfl_reducido.properties;606122930;stagnation;31326;198;1000;10;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p7_mut0p001\corrida_020
21;config/instance_nfl_reducido.properties;835500794;stagnation;15632;138;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p7_mut0p001\corrida_021
22;config/instance_nfl_reducido.properties;1001915945;stagnation;37761;178;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p7_mut0p001\corrida_022
23;config/instance_nfl_reducido.properties;735627957;stagnation;58993;232;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p7_mut0p001\corrida_023
24;config/instance_nfl_reducido.properties;495675644;stagnation;29424;142;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p7_mut0p001\corrida_024
25;config/instance_nfl_reducido.properties;550785070;stagnation;24587;110;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p7_mut0p001\corrida_025
26;config/instance_nfl_reducido.properties;1498800289;stagnation;26614;117;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p7_mut0p001\corrida_026
27;config/instance_nfl_reducido.properties;937933140;stagnation;22760;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p7_mut0p001\corrida_027
28;config/instance_nfl_reducido.properties;1270431010;stagnation;21217;100;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p7_mut0p001\corrida_028
29;config/instance_nfl_reducido.properties;484442342;stagnation;25333;128;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p7_mut0p001\corrida_029
30;config/instance_nfl_reducido.properties;1709348956;stagnation;26475;117;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p7_mut0p001\corrida_030
