run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
16;config/instance_nfl_intermedia.properties;1660981312;stagnation;5032;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p8_mut0p001\corrida_016
17;config/instance_nfl_intermedia.properties;1830451251;stagnation;9609;132;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p8_mut0p001\corrida_017
18;config/instance_nfl_intermedia.properties;1233644345;stagnation;8484;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p8_mut0p001\corrida_018
19;config/instance_nfl_intermedia.properties;1063465592;stagnation;4730;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p8_mut0p001\corrida_019
20;config/instance_nfl_intermedia.properties;606122930;stagnation;19521;161;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p8_mut0p001\corrida_020
21;config/instance_nfl_intermedia.properties;835500794;stagnation;20316;100;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p8_mut0p001\corrida_021
22;config/instance_nfl_intermedia.properties;1001915945;stagnation;9099;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p8_mut0p001\corrida_022
23;config/instance_nfl_intermedia.properties;735627957;stagnation;7887;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p8_mut0p001\corrida_023
24;config/instance_nfl_intermedia.properties;495675644;stagnation;6973;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p8_mut0p001\corrida_024
25;config/instance_nfl_intermedia.properties;550785070;stagnation;4323;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p8_mut0p001\corrida_025
26;config/instance_nfl_intermedia.properties;1498800289;stagnation;5434;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p8_mut0p001\corrida_026
27;config/instance_nfl_intermedia.properties;937933140;stagnation;5974;110;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p8_mut0p001\corrida_027
28;config/instance_nfl_intermedia.properties;1270431010;stagnation;5443;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p8_mut0p001\corrida_028
29;config/instance_nfl_intermedia.properties;484442342;stagnation;5400;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p8_mut0p001\corrida_029
30;config/instance_nfl_intermedia.properties;1709348956;stagnation;8335;121;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop150_cx0p8_mut0p001\corrida_030
