run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl_intermedia.properties;575346467;stagnation;21564;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_001
2;config/instance_nfl_intermedia.properties;690022610;stagnation;22032;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_002
3;config/instance_nfl_intermedia.properties;1424257266;stagnation;4685;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_003
4;config/instance_nfl_intermedia.properties;760871889;stagnation;43503;227;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_004
5;config/instance_nfl_intermedia.properties;890474447;stagnation;5092;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_005
6;config/instance_nfl_intermedia.properties;1455500169;stagnation;7273;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_006
7;config/instance_nfl_intermedia.properties;212517704;stagnation;4919;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_007
8;config/instance_nfl_intermedia.properties;934060570;stagnation;5126;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_008
9;config/instance_nfl_intermedia.properties;1124114628;stagnation;7282;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_009
10;config/instance_nfl_intermedia.properties;765843637;stagnation;43489;204;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_010
11;config/instance_nfl_intermedia.properties;1502474994;stagnation;8908;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_011
12;config/instance_nfl_intermedia.properties;1349829717;stagnation;4693;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_012
13;config/instance_nfl_intermedia.properties;1493661747;stagnation;5697;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_013
14;config/instance_nfl_intermedia.properties;734959693;stagnation;18491;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_014
15;config/instance_nfl_intermedia.properties;891998443;stagnation;87348;240;1000;9;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_015
16;config/instance_nfl_intermedia.properties;1660981312;stagnation;5931;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_016
17;config/instance_nfl_intermedia.properties;1830451251;stagnation;36211;209;1000;10;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_017
18;config/instance_nfl_intermedia.properties;1233644345;stagnation;11150;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_018
19;config/instance_nfl_intermedia.properties;1063465592;stagnation;49886;205;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_019
20;config/instance_nfl_intermedia.properties;606122930;stagnation;6455;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_020
21;config/instance_nfl_intermedia.properties;835500794;stagnation;47865;270;1000;9;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_021
22;config/instance_nfl_intermedia.properties;1001915945;stagnation;25198;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_022
23;config/instance_nfl_intermedia.properties;735627957;stagnation;5952;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_023
24;config/instance_nfl_intermedia.properties;495675644;stagnation;5731;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p1\corrida_024
