run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl_reducido.properties;575346467;stagnation;22743;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_001
2;config/instance_nfl_reducido.properties;690022610;stagnation;41068;187;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_002
3;config/instance_nfl_reducido.properties;1424257266;stagnation;70248;271;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_003
4;config/instance_nfl_reducido.properties;760871889;stagnation;43782;189;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_004
5;config/instance_nfl_reducido.properties;890474447;stagnation;38522;136;1000;8;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_005
6;config/instance_nfl_reducido.properties;1455500169;stagnation;20028;100;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_006
7;config/instance_nfl_reducido.properties;212517704;stagnation;20735;105;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_007
8;config/instance_nfl_reducido.properties;934060570;stagnation;14389;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_008
9;config/instance_nfl_reducido.properties;1124114628;stagnation;51125;222;1000;8;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_009
10;config/instance_nfl_reducido.properties;765843637;stagnation;21731;100;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_010
11;config/instance_nfl_reducido.properties;1502474994;stagnation;14801;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_011
12;config/instance_nfl_reducido.properties;1349829717;stagnation;15655;100;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_012
13;config/instance_nfl_reducido.properties;1493661747;stagnation;24468;194;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_013
14;config/instance_nfl_reducido.properties;734959693;stagnation;25346;109;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_014
