id;f1_distancia;f2_inequidad
0;266456.70999999996;0.49209793056249373
1;291551.37;0.34228697501349503
2;272282.02;0.4284784125250653
3;289589.41;0.36428559270928573
4;267402.62999999995;0.46019390350095307
