run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl_reducido.properties;575346467;stagnation;35378;140;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_001
2;config/instance_nfl_reducido.properties;690022610;stagnation;109858;378;1000;10;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_002
3;config/instance_nfl_reducido.properties;1424257266;stagnation;54451;161;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_003
4;config/instance_nfl_reducido.properties;760871889;stagnation;176422;474;1000;9;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_004
5;config/instance_nfl_reducido.properties;890474447;stagnation;39501;182;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_005
6;config/instance_nfl_reducido.properties;1455500169;stagnation;37883;124;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_006
7;config/instance_nfl_reducido.properties;212517704;stagnation;81381;237;1000;8;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_007
8;config/instance_nfl_reducido.properties;934060570;stagnation;38693;151;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_008
9;config/instance_nfl_reducido.properties;1124114628;stagnation;54876;259;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_009
10;config/instance_nfl_reducido.properties;765843637;stagnation;80895;198;1000;9;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_010
11;config/instance_nfl_reducido.properties;1502474994;stagnation;34369;163;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_011
12;config/instance_nfl_reducido.properties;1349829717;stagnation;42863;148;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_012
13;config/instance_nfl_reducido.properties;1493661747;stagnation;33595;127;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_013
14;config/instance_nfl_reducido.properties;734959693;stagnation;51811;160;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_014
15;config/instance_nfl_reducido.properties;891998443;stagnation;53381;220;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_015
16;config/instance_nfl_reducido.properties;1660981312;stagnation;85837;251;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_016
17;config/instance_nfl_reducido.properties;1830451251;stagnation;35137;104;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_017
18;config/instance_nfl_reducido.properties;1233644345;stagnation;44757;119;1000;8;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_018
