run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl.properties;575346467;stagnation;3557;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_001
2;config/instance_nfl.properties;690022610;stagnation;29557;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_002
3;config/instance_nfl.properties;1424257266;stagnation;41476;182;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_003
4;config/instance_nfl.properties;760871889;stagnation;47842;149;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_004
5;config/instance_nfl.properties;890474447;stagnation;26939;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_005
6;config/instance_nfl.properties;1455500169;stagnation;7523;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_006
7;config/instance_nfl.properties;212517704;stagnation;10791;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_007
8;config/instance_nfl.properties;934060570;stagnation;16168;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_008
9;config/instance_nfl.properties;1124114628;stagnation;22356;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_009
10;config/instance_nfl.properties;765843637;stagnation;24947;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_010
11;config/instance_nfl.properties;1502474994;stagnation;18904;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_011
12;config/instance_nfl.properties;1349829717;stagnation;28334;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_012
13;config/instance_nfl.properties;1493661747;stagnation;9255;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_013
14;config/instance_nfl.properties;734959693;stagnation;29648;100;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_014
15;config/instance_nfl.properties;891998443;stagnation;42450;100;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_015
16;config/instance_nfl.properties;1660981312;stagnation;34050;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_016
17;config/instance_nfl.properties;1830451251;stagnation;17813;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_017
18;config/instance_nfl.properties;1233644345;stagnation;33613;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_018
19;config/instance_nfl.properties;1063465592;stagnation;34028;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_019
20;config/instance_nfl.properties;606122930;stagnation;46475;132;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_020
21;config/instance_nfl.properties;835500794;stagnation;26121;100;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_021
22;config/instance_nfl.properties;1001915945;stagnation;33171;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_022
23;config/instance_nfl.properties;735627957;stagnation;37169;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p001\corrida_023
