run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl_intermedia.properties;575346467;stagnation;3338;110;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_001
2;config/instance_nfl_intermedia.properties;690022610;stagnation;5584;140;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_002
3;config/instance_nfl_intermedia.properties;1424257266;stagnation;1930;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_003
4;config/instance_nfl_intermedia.properties;760871889;stagnation;3401;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_004
5;config/instance_nfl_intermedia.properties;890474447;stagnation;4247;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_005
6;config/instance_nfl_intermedia.properties;1455500169;stagnation;2703;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_006
7;config/instance_nfl_intermedia.properties;212517704;stagnation;2667;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_007
8;config/instance_nfl_intermedia.properties;934060570;stagnation;2452;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_008
9;config/instance_nfl_intermedia.properties;1124114628;stagnation;5323;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_009
10;config/instance_nfl_intermedia.properties;765843637;stagnation;10618;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_010
11;config/instance_nfl_intermedia.properties;1502474994;stagnation;27174;195;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_011
12;config/instance_nfl_intermedia.properties;1349829717;stagnation;26525;213;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_012
13;config/instance_nfl_intermedia.properties;1493661747;stagnation;2472;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_013
14;config/instance_nfl_intermedia.properties;734959693;stagnation;2630;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_014
15;config/instance_nfl_intermedia.properties;891998443;stagnation;45576;269;1000;9;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_015
16;config/instance_nfl_intermedia.properties;1660981312;stagnation;9136;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_016
17;config/instance_nfl_intermedia.properties;1830451251;stagnation;13115;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_017
18;config/instance_nfl_intermedia.properties;1233644345;stagnation;28221;200;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_018
19;config/instance_nfl_intermedia.properties;1063465592;stagnation;21945;176;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_019
20;config/instance_nfl_intermedia.properties;606122930;stagnation;25954;188;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_020
21;config/instance_nfl_intermedia.properties;835500794;stagnation;29704;214;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_021
22;config/instance_nfl_intermedia.properties;1001915945;stagnation;5276;109;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_022
23;config/instance_nfl_intermedia.properties;735627957;stagnation;18809;163;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_023
24;config/instance_nfl_intermedia.properties;495675644;stagnation;30963;219;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_024
25;config/instance_nfl_intermedia.properties;550785070;stagnation;2394;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_025
26;config/instance_nfl_intermedia.properties;1498800289;stagnation;5260;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_026
27;config/instance_nfl_intermedia.properties;937933140;stagnation;17485;203;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_027
28;config/instance_nfl_intermedia.properties;1270431010;stagnation;2186;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_028
29;config/instance_nfl_intermedia.properties;484442342;stagnation;14525;130;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_029
30;config/instance_nfl_intermedia.properties;1709348956;stagnation;12217;156;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop100_cx0p6_mut0p1\corrida_030
