run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl.properties;575346467;stagnation;4343;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_001
2;config/instance_nfl.properties;690022610;stagnation;31855;160;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_002
3;config/instance_nfl.properties;1424257266;stagnation;11009;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_003
4;config/instance_nfl.properties;760871889;stagnation;15201;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_004
5;config/instance_nfl.properties;890474447;stagnation;15275;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_005
6;config/instance_nfl.properties;1455500169;stagnation;19648;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_006
7;config/instance_nfl.properties;212517704;stagnation;44742;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_007
8;config/instance_nfl.properties;934060570;stagnation;19377;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_008
9;config/instance_nfl.properties;1124114628;stagnation;54527;168;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_009
10;config/instance_nfl.properties;765843637;stagnation;36680;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_010
11;config/instance_nfl.properties;1502474994;stagnation;20657;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_011
12;config/instance_nfl.properties;1349829717;stagnation;30872;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_012
13;config/instance_nfl.properties;1493661747;stagnation;20774;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_013
14;config/instance_nfl.properties;734959693;stagnation;33890;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_014
15;config/instance_nfl.properties;891998443;stagnation;14147;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_015
16;config/instance_nfl.properties;1660981312;stagnation;35892;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_016
17;config/instance_nfl.properties;1830451251;stagnation;40491;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_017
18;config/instance_nfl.properties;1233644345;stagnation;27102;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_018
19;config/instance_nfl.properties;1063465592;stagnation;32094;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_019
20;config/instance_nfl.properties;606122930;stagnation;42380;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_020
21;config/instance_nfl.properties;835500794;stagnation;28949;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_021
22;config/instance_nfl.properties;1001915945;stagnation;36798;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_022
23;config/instance_nfl.properties;735627957;stagnation;46325;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_023
24;config/instance_nfl.properties;495675644;stagnation;36978;217;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_024
25;config/instance_nfl.properties;550785070;stagnation;21375;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_025
26;config/instance_nfl.properties;1498800289;stagnation;32326;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_026
27;config/instance_nfl.properties;937933140;stagnation;15919;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_027
28;config/instance_nfl.properties;1270431010;stagnation;21064;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p6_mut0p01\corrida_028
