run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl_intermedia.properties;575346467;stagnation;36248;189;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p01\corrida_001
2;config/instance_nfl_intermedia.properties;690022610;stagnation;8890;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p01\corrida_002
3;config/instance_nfl_intermedia.properties;1424257266;stagnation;4989;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p01\corrida_003
4;config/instance_nfl_intermedia.properties;760871889;stagnation;17905;100;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p01\corrida_004
5;config/instance_nfl_intermedia.properties;890474447;stagnation;5116;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p01\corrida_005
6;config/instance_nfl_intermedia.properties;1455500169;stagnation;31023;141;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p01\corrida_006
7;config/instance_nfl_intermedia.properties;212517704;stagnation;5257;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p01\corrida_007
8;config/instance_nfl_intermedia.properties;934060570;stagnation;5475;105;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p01\corrida_008
9;config/instance_nfl_intermedia.properties;1124114628;stagnation;5714;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p01\corrida_009
10;config/instance_nfl_intermedia.properties;765843637;stagnation;21358;194;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p01\corrida_010
11;config/instance_nfl_intermedia.properties;1502474994;stagnation;7658;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p01\corrida_011
12;config/instance_nfl_intermedia.properties;1349829717;stagnation;4716;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p01\corrida_012
13;config/instance_nfl_intermedia.properties;1493661747;stagnation;5716;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p01\corrida_013
14;config/instance_nfl_intermedia.properties;734959693;stagnation;21606;112;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p01\corrida_014
15;config/instance_nfl_intermedia.properties;891998443;stagnation;35304;207;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p6_mut0p01\corrida_015
