id;f1_distancia;f2_inequidad
0;260614.2099999999;0.5347870406240641
1;294939.3400000001;0.43787186577049375
2;265788.80999999994;0.4909941993745389
3;291469.96000000014;0.4694439308018228
4;262530.2499999999;0.5128291202703121
5;294152.6400000001;0.45833333333333326
6;294393.1600000001;0.4475228404320089
