run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl_reducido.properties;575346467;stagnation;40532;228;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p8_mut0p001\corrida_001
2;config/instance_nfl_reducido.properties;690022610;stagnation;39980;128;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p8_mut0p001\corrida_002
3;config/instance_nfl_reducido.properties;1424257266;stagnation;45608;230;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p8_mut0p001\corrida_003
4;config/instance_nfl_reducido.properties;760871889;stagnation;36136;108;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p8_mut0p001\corrida_004
5;config/instance_nfl_reducido.properties;890474447;stagnation;67736;217;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p8_mut0p001\corrida_005
6;config/instance_nfl_reducido.properties;1455500169;stagnation;43427;143;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p8_mut0p001\corrida_006
7;config/instance_nfl_reducido.properties;212517704;stagnation;53455;202;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p8_mut0p001\corrida_007
8;config/instance_nfl_reducido.properties;934060570;stagnation;30484;157;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p8_mut0p001\corrida_008
9;config/instance_nfl_reducido.properties;1124114628;stagnation;79717;282;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p8_mut0p001\corrida_009
10;config/instance_nfl_reducido.properties;765843637;stagnation;37715;265;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p8_mut0p001\corrida_010
