id;f1_distancia;f2_inequidad
0;278426.66;0.35706534377088767
1;258988.69000000003;0.5030290194854016
2;264808.01;0.41549313906623203
3;262729.07;0.46113608010542834
4;263862.09;0.4419110467773904
