run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl.properties;575346467;stagnation;7744;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p6_mut0p01\corrida_001
2;config/instance_nfl.properties;690022610;stagnation;51759;111;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p6_mut0p01\corrida_002
3;config/instance_nfl.properties;1424257266;stagnation;10463;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p6_mut0p01\corrida_003
4;config/instance_nfl.properties;760871889;stagnation;21288;137;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p6_mut0p01\corrida_004
5;config/instance_nfl.properties;890474447;stagnation;63668;142;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p6_mut0p01\corrida_005
6;config/instance_nfl.properties;1455500169;stagnation;56440;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p6_mut0p01\corrida_006
7;config/instance_nfl.properties;212517704;stagnation;15934;111;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p6_mut0p01\corrida_007
8;config/instance_nfl.properties;934060570;stagnation;12694;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p6_mut0p01\corrida_008
9;config/instance_nfl.properties;1124114628;stagnation;10462;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p6_mut0p01\corrida_009
10;config/instance_nfl.properties;765843637;stagnation;10486;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p6_mut0p01\corrida_010
11;config/instance_nfl.properties;1502474994;stagnation;36142;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p6_mut0p01\corrida_011
12;config/instance_nfl.properties;1349829717;stagnation;30946;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p6_mut0p01\corrida_012
