run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl.properties;575346467;stagnation;3993;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p1\corrida_001
2;config/instance_nfl.properties;690022610;stagnation;28928;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p1\corrida_002
3;config/instance_nfl.properties;1424257266;stagnation;39239;100;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p1\corrida_003
4;config/instance_nfl.properties;760871889;stagnation;26491;100;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p1\corrida_004
5;config/instance_nfl.properties;890474447;stagnation;39383;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p1\corrida_005
6;config/instance_nfl.properties;1455500169;stagnation;31747;112;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p1\corrida_006
7;config/instance_nfl.properties;212517704;stagnation;50044;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p1\corrida_007
8;config/instance_nfl.properties;934060570;stagnation;8575;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p1\corrida_008
9;config/instance_nfl.properties;1124114628;stagnation;48869;167;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p1\corrida_009
10;config/instance_nfl.properties;765843637;stagnation;8949;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p1\corrida_010
11;config/instance_nfl.properties;1502474994;stagnation;7218;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p1\corrida_011
12;config/instance_nfl.properties;1349829717;stagnation;24086;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p1\corrida_012
13;config/instance_nfl.properties;1493661747;stagnation;10825;101;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p1\corrida_013
14;config/instance_nfl.properties;734959693;stagnation;36572;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p1\corrida_014
15;config/instance_nfl.properties;891998443;stagnation;31053;107;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p1\corrida_015
16;config/instance_nfl.properties;1660981312;stagnation;23303;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p1\corrida_016
17;config/instance_nfl.properties;1830451251;stagnation;20652;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop100_cx0p8_mut0p1\corrida_017
