run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl_reducido.properties;575346467;stagnation;19543;178;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_001
2;config/instance_nfl_reducido.properties;690022610;stagnation;26625;157;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_002
3;config/instance_nfl_reducido.properties;1424257266;stagnation;43997;156;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_003
4;config/instance_nfl_reducido.properties;760871889;stagnation;29301;154;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_004
5;config/instance_nfl_reducido.properties;890474447;stagnation;128372;368;1000;10;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_005
6;config/instance_nfl_reducido.properties;1455500169;stagnation;82077;173;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_006
7;config/instance_nfl_reducido.properties;212517704;stagnation;70510;267;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_007
8;config/instance_nfl_reducido.properties;934060570;stagnation;8240;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_008
9;config/instance_nfl_reducido.properties;1124114628;stagnation;77519;326;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_009
10;config/instance_nfl_reducido.properties;765843637;stagnation;113882;311;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_010
11;config/instance_nfl_reducido.properties;1502474994;stagnation;51346;178;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_011
12;config/instance_nfl_reducido.properties;1349829717;stagnation;9876;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_012
13;config/instance_nfl_reducido.properties;1493661747;stagnation;57482;185;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_013
14;config/instance_nfl_reducido.properties;734959693;stagnation;47683;107;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_014
15;config/instance_nfl_reducido.properties;891998443;stagnation;45089;178;1000;8;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_015
16;config/instance_nfl_reducido.properties;1660981312;stagnation;49105;147;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_016
17;config/instance_nfl_reducido.properties;1830451251;stagnation;44166;131;1000;8;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_017
18;config/instance_nfl_reducido.properties;1233644345;stagnation;49643;175;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_018
19;config/instance_nfl_reducido.properties;1063465592;stagnation;96704;339;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_019
20;config/instance_nfl_reducido.properties;606122930;stagnation;76647;202;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_020
21;config/instance_nfl_reducido.properties;835500794;stagnation;55479;220;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_021
22;config/instance_nfl_reducido.properties;1001915945;stagnation;75175;219;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_022
23;config/instance_nfl_reducido.properties;735627957;stagnation;63694;146;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_023
24;config/instance_nfl_reducido.properties;495675644;stagnation;45429;100;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_024
25;config/instance_nfl_reducido.properties;550785070;stagnation;47222;102;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_025
26;config/instance_nfl_reducido.properties;1498800289;stagnation;47836;114;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_026
27;config/instance_nfl_reducido.properties;937933140;stagnation;68328;184;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_027
28;config/instance_nfl_reducido.properties;1270431010;stagnation;118563;249;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_028
29;config/instance_nfl_reducido.properties;484442342;stagnation;70412;203;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_029
30;config/instance_nfl_reducido.properties;1709348956;stagnation;85996;149;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p01\corrida_030
