run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
18;config/instance_nfl.properties;1233644345;stagnation;22975;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p7_mut0p001\corrida_018
19;config/instance_nfl.properties;1063465592;stagnation;31179;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p7_mut0p001\corrida_019
20;config/instance_nfl.properties;606122930;stagnation;44375;178;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p7_mut0p001\corrida_020
21;config/instance_nfl.properties;835500794;stagnation;35689;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p7_mut0p001\corrida_021
22;config/instance_nfl.properties;1001915945;stagnation;48778;100;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p7_mut0p001\corrida_022
23;config/instance_nfl.properties;735627957;stagnation;79846;126;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p7_mut0p001\corrida_023
24;config/instance_nfl.properties;495675644;stagnation;33502;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p7_mut0p001\corrida_024
25;config/instance_nfl.properties;550785070;stagnation;49421;147;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p7_mut0p001\corrida_025
26;config/instance_nfl.properties;1498800289;stagnation;26333;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p7_mut0p001\corrida_026
27;config/instance_nfl.properties;937933140;stagnation;22642;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p7_mut0p001\corrida_027
28;config/instance_nfl.properties;1270431010;stagnation;79087;181;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p7_mut0p001\corrida_028
29;config/instance_nfl.properties;484442342;stagnation;20532;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p7_mut0p001\corrida_029
30;config/instance_nfl.properties;1709348956;stagnation;34633;100;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p7_mut0p001\corrida_030
