run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl.properties;575346467;stagnation;9202;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_001
2;config/instance_nfl.properties;690022610;stagnation;45454;100;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_002
3;config/instance_nfl.properties;1424257266;stagnation;39692;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_003
4;config/instance_nfl.properties;760871889;stagnation;10671;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_004
5;config/instance_nfl.properties;890474447;stagnation;36795;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_005
6;config/instance_nfl.properties;1455500169;stagnation;41763;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_006
7;config/instance_nfl.properties;212517704;stagnation;49548;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_007
8;config/instance_nfl.properties;934060570;stagnation;10463;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_008
9;config/instance_nfl.properties;1124114628;stagnation;32245;196;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_009
10;config/instance_nfl.properties;765843637;stagnation;11873;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_010
11;config/instance_nfl.properties;1502474994;stagnation;63655;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_011
12;config/instance_nfl.properties;1349829717;stagnation;13412;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_012
13;config/instance_nfl.properties;1493661747;stagnation;26230;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_013
14;config/instance_nfl.properties;734959693;stagnation;58814;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_014
15;config/instance_nfl.properties;891998443;stagnation;68042;151;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_015
16;config/instance_nfl.properties;1660981312;stagnation;61426;100;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_016
17;config/instance_nfl.properties;1830451251;stagnation;41116;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_017
18;config/instance_nfl.properties;1233644345;stagnation;81813;100;1000;11;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_018
19;config/instance_nfl.properties;1063465592;stagnation;37675;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_019
20;config/instance_nfl.properties;606122930;stagnation;33420;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_020
21;config/instance_nfl.properties;835500794;stagnation;56928;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_021
22;config/instance_nfl.properties;1001915945;stagnation;46437;100;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_022
23;config/instance_nfl.properties;735627957;stagnation;55136;100;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_023
24;config/instance_nfl.properties;495675644;stagnation;79920;191;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_024
25;config/instance_nfl.properties;550785070;stagnation;48403;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_025
26;config/instance_nfl.properties;1498800289;stagnation;58177;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_026
27;config/instance_nfl.properties;937933140;stagnation;31932;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_027
28;config/instance_nfl.properties;1270431010;stagnation;33223;108;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_028
29;config/instance_nfl.properties;484442342;stagnation;61218;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_029
30;config/instance_nfl.properties;1709348956;stagnation;11163;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p1\corrida_030
