run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl_reducido.properties;575346467;stagnation;39310;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_001
2;config/instance_nfl_reducido.properties;690022610;stagnation;99158;169;1000;10;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_002
3;config/instance_nfl_reducido.properties;1424257266;stagnation;150552;248;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_003
4;config/instance_nfl_reducido.properties;760871889;stagnation;42777;130;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_004
5;config/instance_nfl_reducido.properties;890474447;stagnation;148465;238;1000;10;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_005
6;config/instance_nfl_reducido.properties;1455500169;stagnation;156666;338;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_006
7;config/instance_nfl_reducido.properties;212517704;stagnation;81661;153;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_007
8;config/instance_nfl_reducido.properties;934060570;stagnation;52141;194;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_008
9;config/instance_nfl_reducido.properties;1124114628;stagnation;35082;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_009
10;config/instance_nfl_reducido.properties;765843637;stagnation;54033;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_010
11;config/instance_nfl_reducido.properties;1502474994;stagnation;31120;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_011
12;config/instance_nfl_reducido.properties;1349829717;stagnation;44480;100;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_012
13;config/instance_nfl_reducido.properties;1493661747;stagnation;92105;286;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_013
14;config/instance_nfl_reducido.properties;734959693;stagnation;40766;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_014
15;config/instance_nfl_reducido.properties;891998443;stagnation;33564;100;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_015
16;config/instance_nfl_reducido.properties;1660981312;stagnation;45897;184;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_016
17;config/instance_nfl_reducido.properties;1830451251;stagnation;94721;219;1000;8;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_017
18;config/instance_nfl_reducido.properties;1233644345;stagnation;51063;111;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_018
19;config/instance_nfl_reducido.properties;1063465592;stagnation;12099;104;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_019
20;config/instance_nfl_reducido.properties;606122930;stagnation;201018;362;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_020
21;config/instance_nfl_reducido.properties;835500794;stagnation;69123;180;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_021
22;config/instance_nfl_reducido.properties;1001915945;stagnation;60770;168;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_022
23;config/instance_nfl_reducido.properties;735627957;stagnation;44580;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_023
24;config/instance_nfl_reducido.properties;495675644;stagnation;139500;317;1000;8;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_024
25;config/instance_nfl_reducido.properties;550785070;stagnation;64013;173;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_025
26;config/instance_nfl_reducido.properties;1498800289;stagnation;103209;193;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_026
27;config/instance_nfl_reducido.properties;937933140;stagnation;69352;198;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_027
28;config/instance_nfl_reducido.properties;1270431010;stagnation;68060;135;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_028
29;config/instance_nfl_reducido.properties;484442342;stagnation;37527;118;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_029
30;config/instance_nfl_reducido.properties;1709348956;stagnation;196432;296;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop200_cx0p6_mut0p001\corrida_030
