run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
14;config/instance_nfl_reducido.properties;734959693;stagnation;31679;106;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p001\corrida_014
15;config/instance_nfl_reducido.properties;891998443;stagnation;46060;100;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p001\corrida_015
16;config/instance_nfl_reducido.properties;1660981312;stagnation;49047;156;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p001\corrida_016
17;config/instance_nfl_reducido.properties;1830451251;stagnation;37237;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p001\corrida_017
18;config/instance_nfl_reducido.properties;1233644345;stagnation;51815;122;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p001\corrida_018
19;config/instance_nfl_reducido.properties;1063465592;stagnation;6087;104;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p001\corrida_019
20;config/instance_nfl_reducido.properties;606122930;stagnation;53446;139;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p001\corrida_020
21;config/instance_nfl_reducido.properties;835500794;stagnation;57480;137;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p001\corrida_021
22;config/instance_nfl_reducido.properties;1001915945;stagnation;34124;112;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p001\corrida_022
23;config/instance_nfl_reducido.properties;735627957;stagnation;32728;100;1000;9;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p001\corrida_023
24;config/instance_nfl_reducido.properties;495675644;stagnation;60303;184;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p001\corrida_024
25;config/instance_nfl_reducido.properties;550785070;stagnation;38178;100;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p001\corrida_025
26;config/instance_nfl_reducido.properties;1498800289;stagnation;87383;248;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p001\corrida_026
27;config/instance_nfl_reducido.properties;937933140;stagnation;74006;367;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p001\corrida_027
28;config/instance_nfl_reducido.properties;1270431010;stagnation;77418;242;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p001\corrida_028
29;config/instance_nfl_reducido.properties;484442342;stagnation;66177;171;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p001\corrida_029
30;config/instance_nfl_reducido.properties;1709348956;stagnation;71733;202;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p001\corrida_030
