run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl_reducido.properties;575346467;stagnation;27859;136;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p6_mut0p01\corrida_001
2;config/instance_nfl_reducido.properties;690022610;stagnation;46133;132;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p6_mut0p01\corrida_002
3;config/instance_nfl_reducido.properties;1424257266;stagnation;53412;150;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p6_mut0p01\corrida_003
4;config/instance_nfl_reducido.properties;760871889;stagnation;45575;185;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p6_mut0p01\corrida_004
5;config/instance_nfl_reducido.properties;890474447;stagnation;60963;237;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p6_mut0p01\corrida_005
6;config/instance_nfl_reducido.properties;1455500169;stagnation;44971;236;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p6_mut0p01\corrida_006
7;config/instance_nfl_reducido.properties;212517704;stagnation;45112;133;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p6_mut0p01\corrida_007
8;config/instance_nfl_reducido.properties;934060570;stagnation;37509;192;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p6_mut0p01\corrida_008
9;config/instance_nfl_reducido.properties;1124114628;stagnation;66986;328;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p6_mut0p01\corrida_009
10;config/instance_nfl_reducido.properties;765843637;stagnation;76455;259;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p6_mut0p01\corrida_010
11;config/instance_nfl_reducido.properties;1502474994;stagnation;37200;174;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p6_mut0p01\corrida_011
12;config/instance_nfl_reducido.properties;1349829717;stagnation;38230;133;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p6_mut0p01\corrida_012
13;config/instance_nfl_reducido.properties;1493661747;stagnation;94026;334;1000;8;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p6_mut0p01\corrida_013
