run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl_reducido.properties;575346467;stagnation;86310;317;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p1\corrida_001
2;config/instance_nfl_reducido.properties;690022610;stagnation;22751;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p1\corrida_002
3;config/instance_nfl_reducido.properties;1424257266;stagnation;96801;233;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p1\corrida_003
4;config/instance_nfl_reducido.properties;760871889;stagnation;52071;146;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p1\corrida_004
5;config/instance_nfl_reducido.properties;890474447;stagnation;33172;155;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p1\corrida_005
6;config/instance_nfl_reducido.properties;1455500169;stagnation;174763;456;1000;13;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p1\corrida_006
7;config/instance_nfl_reducido.properties;212517704;stagnation;50533;170;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p1\corrida_007
8;config/instance_nfl_reducido.properties;934060570;stagnation;34207;116;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p1\corrida_008
9;config/instance_nfl_reducido.properties;1124114628;stagnation;20953;174;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p1\corrida_009
10;config/instance_nfl_reducido.properties;765843637;stagnation;92262;206;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p1\corrida_010
11;config/instance_nfl_reducido.properties;1502474994;stagnation;93273;323;1000;9;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p1\corrida_011
12;config/instance_nfl_reducido.properties;1349829717;stagnation;54245;175;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p1\corrida_012
13;config/instance_nfl_reducido.properties;1493661747;stagnation;87798;235;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p1\corrida_013
14;config/instance_nfl_reducido.properties;734959693;stagnation;39312;119;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p1\corrida_014
15;config/instance_nfl_reducido.properties;891998443;stagnation;34150;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p1\corrida_015
16;config/instance_nfl_reducido.properties;1660981312;stagnation;121043;355;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p1\corrida_016
17;config/instance_nfl_reducido.properties;1830451251;stagnation;52792;189;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p1\corrida_017
18;config/instance_nfl_reducido.properties;1233644345;stagnation;60263;238;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p1\corrida_018
19;config/instance_nfl_reducido.properties;1063465592;stagnation;75712;297;1000;8;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p8_mut0p1\corrida_019
