run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl.properties;575346467;stagnation;7520;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_001
2;config/instance_nfl.properties;690022610;stagnation;29612;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_002
3;config/instance_nfl.properties;1424257266;stagnation;48857;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_003
4;config/instance_nfl.properties;760871889;stagnation;25659;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_004
5;config/instance_nfl.properties;890474447;stagnation;80816;152;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_005
6;config/instance_nfl.properties;1455500169;stagnation;17152;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_006
7;config/instance_nfl.properties;212517704;stagnation;71743;103;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_007
8;config/instance_nfl.properties;934060570;stagnation;11155;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_008
9;config/instance_nfl.properties;1124114628;stagnation;37465;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_009
10;config/instance_nfl.properties;765843637;stagnation;12254;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p001\corrida_010
