run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl.properties;575346467;stagnation;7453;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p1\corrida_001
2;config/instance_nfl.properties;690022610;stagnation;71856;156;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p1\corrida_002
3;config/instance_nfl.properties;1424257266;stagnation;27728;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p1\corrida_003
4;config/instance_nfl.properties;760871889;stagnation;61658;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p1\corrida_004
5;config/instance_nfl.properties;890474447;stagnation;37322;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p1\corrida_005
6;config/instance_nfl.properties;1455500169;stagnation;43128;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p1\corrida_006
7;config/instance_nfl.properties;212517704;stagnation;80631;114;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p1\corrida_007
8;config/instance_nfl.properties;934060570;stagnation;10696;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p1\corrida_008
9;config/instance_nfl.properties;1124114628;stagnation;65147;160;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p1\corrida_009
10;config/instance_nfl.properties;765843637;stagnation;36882;212;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p1\corrida_010
11;config/instance_nfl.properties;1502474994;stagnation;14689;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p1\corrida_011
12;config/instance_nfl.properties;1349829717;stagnation;12936;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p1\corrida_012
13;config/instance_nfl.properties;1493661747;stagnation;49496;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p1\corrida_013
14;config/instance_nfl.properties;734959693;stagnation;49108;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p1\corrida_014
15;config/instance_nfl.properties;891998443;stagnation;107569;189;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p1\corrida_015
16;config/instance_nfl.properties;1660981312;stagnation;50682;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p1\corrida_016
17;config/instance_nfl.properties;1830451251;stagnation;44212;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p1\corrida_017
