run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl_reducido.properties;575346467;stagnation;34628;266;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_001
2;config/instance_nfl_reducido.properties;690022610;stagnation;34966;157;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_002
3;config/instance_nfl_reducido.properties;1424257266;stagnation;37262;174;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_003
4;config/instance_nfl_reducido.properties;760871889;stagnation;37739;145;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_004
5;config/instance_nfl_reducido.properties;890474447;stagnation;25272;156;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_005
6;config/instance_nfl_reducido.properties;1455500169;stagnation;23569;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_006
7;config/instance_nfl_reducido.properties;212517704;stagnation;14361;108;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_007
8;config/instance_nfl_reducido.properties;934060570;stagnation;11307;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_008
9;config/instance_nfl_reducido.properties;1124114628;stagnation;27171;169;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_009
10;config/instance_nfl_reducido.properties;765843637;stagnation;25882;114;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_010
11;config/instance_nfl_reducido.properties;1502474994;stagnation;48020;197;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_011
12;config/instance_nfl_reducido.properties;1349829717;stagnation;17771;100;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_012
13;config/instance_nfl_reducido.properties;1493661747;stagnation;24687;113;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_013
14;config/instance_nfl_reducido.properties;734959693;stagnation;78342;310;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_014
15;config/instance_nfl_reducido.properties;891998443;stagnation;44860;190;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_015
16;config/instance_nfl_reducido.properties;1660981312;stagnation;27574;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_016
17;config/instance_nfl_reducido.properties;1830451251;stagnation;40366;193;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_017
18;config/instance_nfl_reducido.properties;1233644345;stagnation;48929;163;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_018
19;config/instance_nfl_reducido.properties;1063465592;stagnation;26907;132;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_019
20;config/instance_nfl_reducido.properties;606122930;stagnation;35613;137;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_020
21;config/instance_nfl_reducido.properties;835500794;stagnation;44626;243;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_021
22;config/instance_nfl_reducido.properties;1001915945;stagnation;33327;105;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_022
23;config/instance_nfl_reducido.properties;735627957;stagnation;27069;111;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_023
24;config/instance_nfl_reducido.properties;495675644;stagnation;44321;240;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_024
25;config/instance_nfl_reducido.properties;550785070;stagnation;49524;263;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_025
26;config/instance_nfl_reducido.properties;1498800289;stagnation;63513;239;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_026
27;config/instance_nfl_reducido.properties;937933140;stagnation;23523;100;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_027
28;config/instance_nfl_reducido.properties;1270431010;stagnation;25743;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_028
29;config/instance_nfl_reducido.properties;484442342;stagnation;21709;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_029
30;config/instance_nfl_reducido.properties;1709348956;stagnation;65751;370;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p01\corrida_030
