id;f1_distancia;f2_inequidad
0;634106.8;0.15427214991771643
1;608815.7900000005;0.20911211049544542
2;612454.8600000006;0.15486446238238252
3;609229.0000000006;0.20326580156038146
4;609640.8700000006;0.1707616640187062
5;610054.0800000005;0.16369005343560128
6;612041.6500000006;0.15971499809108214
