run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl_intermedia.properties;575346467;stagnation;14562;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_001
2;config/instance_nfl_intermedia.properties;690022610;stagnation;38230;116;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_002
3;config/instance_nfl_intermedia.properties;1424257266;stagnation;5634;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_003
4;config/instance_nfl_intermedia.properties;760871889;stagnation;8676;111;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_004
5;config/instance_nfl_intermedia.properties;890474447;stagnation;38823;183;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_005
6;config/instance_nfl_intermedia.properties;1455500169;stagnation;9040;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_006
7;config/instance_nfl_intermedia.properties;212517704;stagnation;7105;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_007
8;config/instance_nfl_intermedia.properties;934060570;stagnation;6175;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_008
9;config/instance_nfl_intermedia.properties;1124114628;stagnation;8520;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_009
10;config/instance_nfl_intermedia.properties;765843637;stagnation;24811;117;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_010
11;config/instance_nfl_intermedia.properties;1502474994;stagnation;16275;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_011
12;config/instance_nfl_intermedia.properties;1349829717;stagnation;6031;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_012
13;config/instance_nfl_intermedia.properties;1493661747;stagnation;6821;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_013
14;config/instance_nfl_intermedia.properties;734959693;stagnation;89903;223;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_014
15;config/instance_nfl_intermedia.properties;891998443;stagnation;108098;217;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_015
16;config/instance_nfl_intermedia.properties;1660981312;stagnation;89123;256;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_016
17;config/instance_nfl_intermedia.properties;1830451251;stagnation;46246;115;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_017
18;config/instance_nfl_intermedia.properties;1233644345;stagnation;10894;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_018
19;config/instance_nfl_intermedia.properties;1063465592;stagnation;33794;115;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_019
20;config/instance_nfl_intermedia.properties;606122930;stagnation;19586;166;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_020
21;config/instance_nfl_intermedia.properties;835500794;stagnation;27792;106;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_021
22;config/instance_nfl_intermedia.properties;1001915945;stagnation;37747;159;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_022
23;config/instance_nfl_intermedia.properties;735627957;stagnation;6531;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_023
24;config/instance_nfl_intermedia.properties;495675644;stagnation;40893;141;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_024
25;config/instance_nfl_intermedia.properties;550785070;stagnation;6340;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_025
26;config/instance_nfl_intermedia.properties;1498800289;stagnation;6801;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p8_mut0p01\corrida_026
