run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
1;config/instance_nfl.properties;575346467;stagnation;8295;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_001
2;config/instance_nfl.properties;690022610;stagnation;45104;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_002
3;config/instance_nfl.properties;1424257266;stagnation;40748;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_003
4;config/instance_nfl.properties;760871889;stagnation;39790;176;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_004
5;config/instance_nfl.properties;890474447;stagnation;88589;184;1000;8;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_005
6;config/instance_nfl.properties;1455500169;stagnation;65196;194;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_006
7;config/instance_nfl.properties;212517704;stagnation;38377;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_007
8;config/instance_nfl.properties;934060570;stagnation;12194;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_008
9;config/instance_nfl.properties;1124114628;stagnation;28674;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_009
10;config/instance_nfl.properties;765843637;stagnation;12481;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_010
11;config/instance_nfl.properties;1502474994;stagnation;37462;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_011
12;config/instance_nfl.properties;1349829717;stagnation;39579;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_012
13;config/instance_nfl.properties;1493661747;stagnation;60861;172;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_013
14;config/instance_nfl.properties;734959693;stagnation;20413;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_014
15;config/instance_nfl.properties;891998443;stagnation;53903;139;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_015
16;config/instance_nfl.properties;1660981312;stagnation;85397;172;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_016
17;config/instance_nfl.properties;1830451251;stagnation;65741;152;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_017
18;config/instance_nfl.properties;1233644345;stagnation;53804;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_018
19;config/instance_nfl.properties;1063465592;stagnation;53527;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_019
20;config/instance_nfl.properties;606122930;stagnation;43148;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_020
21;config/instance_nfl.properties;835500794;stagnation;41173;109;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_021
22;config/instance_nfl.properties;1001915945;stagnation;21895;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_022
23;config/instance_nfl.properties;735627957;stagnation;54488;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop200_cx0p7_mut0p01\corrida_023
