run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
11;config/instance_nfl_intermedia.properties;1502474994;stagnation;9997;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p01\corrida_011
12;config/instance_nfl_intermedia.properties;1349829717;stagnation;5637;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p01\corrida_012
13;config/instance_nfl_intermedia.properties;1493661747;stagnation;5504;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p01\corrida_013
14;config/instance_nfl_intermedia.properties;734959693;stagnation;41631;169;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p01\corrida_014
15;config/instance_nfl_intermedia.properties;891998443;stagnation;36758;163;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p01\corrida_015
16;config/instance_nfl_intermedia.properties;1660981312;stagnation;100502;303;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p01\corrida_016
17;config/instance_nfl_intermedia.properties;1830451251;stagnation;28568;133;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p01\corrida_017
18;config/instance_nfl_intermedia.properties;1233644345;stagnation;80637;357;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p01\corrida_018
19;config/instance_nfl_intermedia.properties;1063465592;stagnation;32516;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p01\corrida_019
20;config/instance_nfl_intermedia.properties;606122930;stagnation;9565;106;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p01\corrida_020
21;config/instance_nfl_intermedia.properties;835500794;stagnation;32390;174;1000;13;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p01\corrida_021
22;config/instance_nfl_intermedia.properties;1001915945;stagnation;15386;154;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p01\corrida_022
23;config/instance_nfl_intermedia.properties;735627957;stagnation;5668;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p01\corrida_023
24;config/instance_nfl_intermedia.properties;495675644;stagnation;8333;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p01\corrida_024
25;config/instance_nfl_intermedia.properties;550785070;stagnation;5906;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p01\corrida_025
26;config/instance_nfl_intermedia.properties;1498800289;stagnation;6215;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p01\corrida_026
27;config/instance_nfl_intermedia.properties;937933140;stagnation;24647;170;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p01\corrida_027
28;config/instance_nfl_intermedia.properties;1270431010;stagnation;6945;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p01\corrida_028
29;config/instance_nfl_intermedia.properties;484442342;stagnation;7271;110;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p01\corrida_029
30;config/instance_nfl_intermedia.properties;1709348956;stagnation;12476;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p01\corrida_030
